ITERATION	TESTCASE	DESCRIPTION	TRACKID	STARTDATE	ENDDATE	TASK	COUNTERS	VALUE(ms)	SIZE	NAME	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.35,60	09.55.35,62	RESOURCE	NETWORK	12	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,568,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.35,91	09.55.35,92	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,540,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.35,91	09.55.35,94	RESOURCE	NETWORK	29	34177	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,541,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.35,91	09.55.35,93	RESOURCE	NETWORK	21	30238	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,549,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.35,91	09.55.35,93	RESOURCE	NETWORK	22	30238	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,551,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.35,91	09.55.35,94	RESOURCE	NETWORK	31	30571	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,556,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.36,09	09.55.36,24	RESOURCE	NETWORK	150	25585	http://vmtestbaring:20200/server/api/ClientWebDesktop	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.36,39	09.55.36,40	RESOURCE	NETWORK	13	35108	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,527,2?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.36,39	09.55.36,41	RESOURCE	NETWORK	18	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,530,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.36,98	09.55.37,02	RESOURCE	NETWORK	34	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,507,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.36,98	09.55.37,03	RESOURCE	NETWORK	45	31945	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,535,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.36,99	09.55.37,03	RESOURCE	NETWORK	45	33953	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,510,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.37,24	09.55.37,25	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,501,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.37,47	09.55.37,47	RESOURCE	NETWORK	9	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,477,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.37,83	09.55.37,84	RESOURCE	NETWORK	9	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,457,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.38,03	09.55.38,05	RESOURCE	NETWORK	18	29436	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,441,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.38,03	09.55.38,06	RESOURCE	NETWORK	27	36384	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,442,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.38,04	09.55.38,07	RESOURCE	NETWORK	36	31394	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,443,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.38,04	09.55.38,07	RESOURCE	NETWORK	34	29859	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,444,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.38,04	09.55.38,08	RESOURCE	NETWORK	40	35034	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,445,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.38,04	09.55.38,08	RESOURCE	NETWORK	48	29436	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,446,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.38,19	09.55.38,20	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,430,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.38,21	09.55.38,34	RESOURCE	NETWORK	129	24735	http://vmtestbaring:20200/server/api/ClientWebDesktop	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.38,97	09.55.38,98	RESOURCE	NETWORK	13	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,412,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,32	09.55.39,34	RESOURCE	NETWORK	18	31703	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,377,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,32	09.55.39,35	RESOURCE	NETWORK	30	29664	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,378,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,32	09.55.39,36	RESOURCE	NETWORK	44	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,382,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,32	09.55.39,37	RESOURCE	NETWORK	47	28180	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,385,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,52	09.55.39,54	RESOURCE	NETWORK	17	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,362,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,52	09.55.39,54	RESOURCE	NETWORK	22	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,363,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,52	09.55.39,55	RESOURCE	NETWORK	32	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,364,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,52	09.55.39,56	RESOURCE	NETWORK	41	4195	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,365,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,52	09.55.39,57	RESOURCE	NETWORK	47	26533	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,366,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,52	09.55.39,58	RESOURCE	NETWORK	53	33141	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,368,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,52	09.55.39,58	RESOURCE	NETWORK	55	28274	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,367,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,52	09.55.39,59	RESOURCE	NETWORK	65	32874	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,369,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,52	09.55.39,59	RESOURCE	NETWORK	71	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,370,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,75	RESOURCE	NETWORK	11	33953	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,348,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,76	RESOURCE	NETWORK	27	4195	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,349,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,77	RESOURCE	NETWORK	29	20008	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,350,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,77	RESOURCE	NETWORK	31	27558	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,351,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,77	RESOURCE	NETWORK	33	30458	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,352,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,77	RESOURCE	NETWORK	35	14641	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,353,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,78	RESOURCE	NETWORK	37	5225	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,354,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,78	RESOURCE	NETWORK	42	29197	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,355,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,78	RESOURCE	NETWORK	43	29841	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,356,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,79	RESOURCE	NETWORK	47	25699	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,357,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,80	RESOURCE	NETWORK	53	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,358,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,80	RESOURCE	NETWORK	56	28513	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,359,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,80	RESOURCE	NETWORK	58	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,360,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,74	09.55.39,81	RESOURCE	NETWORK	62	25916	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,361,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,96	09.55.39,98	RESOURCE	NETWORK	11	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,334,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.39,98	RESOURCE	NETWORK	12	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,335,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.39,98	RESOURCE	NETWORK	15	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,336,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.39,98	RESOURCE	NETWORK	17	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,337,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.39,99	RESOURCE	NETWORK	26	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,338,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.39,99	RESOURCE	NETWORK	26	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,339,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.39,99	RESOURCE	NETWORK	25	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,340,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.40,00	RESOURCE	NETWORK	33	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,342,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.40,00	RESOURCE	NETWORK	31	31337	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,345,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.40,00	RESOURCE	NETWORK	34	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,341,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.40,01	RESOURCE	NETWORK	35	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,343,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.40,01	RESOURCE	NETWORK	42	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,344,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.40,02	RESOURCE	NETWORK	47	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,346,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.39,97	09.55.40,03	RESOURCE	NETWORK	55	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,347,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,09	09.55.40,10	RESOURCE	NETWORK	11	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,325,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,09	09.55.40,11	RESOURCE	NETWORK	16	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,326,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,09	09.55.40,11	RESOURCE	NETWORK	19	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,328,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,09	09.55.40,11	RESOURCE	NETWORK	19	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,327,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,09	09.55.40,11	RESOURCE	NETWORK	22	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,329,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,09	09.55.40,12	RESOURCE	NETWORK	24	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,330,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,09	09.55.40,12	RESOURCE	NETWORK	27	21655	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,331,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,09	09.55.40,13	RESOURCE	NETWORK	36	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,332,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,09	09.55.40,13	RESOURCE	NETWORK	36	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,333,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,12	09.55.40,26	RESOURCE	NETWORK	133	27031	http://vmtestbaring:20200/server/api/ClientWebDesktop	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,35	09.55.40,37	RESOURCE	NETWORK	23	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,319,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,35	09.55.40,38	RESOURCE	NETWORK	29	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,321,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,35	09.55.40,38	RESOURCE	NETWORK	33	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,322,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,35	09.55.40,38	RESOURCE	NETWORK	27	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,323,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.40,35	09.55.40,39	RESOURCE	NETWORK	37	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,324,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.41,07	09.55.41,08	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,305,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.41,08	09.55.41,09	RESOURCE	NETWORK	11	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,306,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.41,08	09.55.41,09	RESOURCE	NETWORK	14	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,307,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.41,08	09.55.41,09	RESOURCE	NETWORK	18	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,308,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.41,08	09.55.41,10	RESOURCE	NETWORK	19	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,309,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.41,08	09.55.41,10	RESOURCE	NETWORK	23	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,310,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.41,08	09.55.41,10	RESOURCE	NETWORK	26	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,311,0?t	
1	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	09.55.41,08	09.55.41,11	RESOURCE	NETWORK	28	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,312,0?t	
